CityName,Lat,Lon,Country,ISO,Province,Capital,Population
Coachella,33.691,-116.1451,United States,USA,California,,44953
Sierra Madre,34.1687,-118.0504,United States,USA,California,,11057
Sausalito,37.8581,-122.4932,United States,USA,California,,7125
Hughson,37.6026,-120.8661,United States,USA,California,,7417
Ceres,37.5954,-120.9624,United States,USA,California,,48278
Holtville,32.8129,-115.3779,United States,USA,California,,7449
Turlock,37.5053,-120.8588,United States,USA,California,,106100
Cypress,33.8171,-118.0386,United States,USA,California,,48906
Blythe,33.6219,-114.6177,United States,USA,California,,12267
Ukiah,39.1461,-123.2101,United States,USA,California,,29352
Eureka,40.7941,-124.1568,United States,USA,California,,45091
Pittsburg,38.019,-121.897,United States,USA,California,,70679
Red Bluff,40.1734,-122.2414,United States,USA,California,,18540
Gilroy,37.0048,-121.5843,United States,USA,California,,111004
San Marino,34.1224,-118.1132,United States,USA,California,,13365
Huntington Park,33.98,-118.2167,United States,USA,California,,58879
Rosemead,34.0688,-118.0823,United States,USA,California,,54500
Colusa,39.2049,-122.0095,United States,USA,California,,6751
Parlier,36.6082,-119.5436,United States,USA,California,,15174
Commerce,33.9963,-118.1519,United States,USA,California,,12973
Arcata,40.862,-124.0754,United States,USA,California,,33757
Yucaipa,34.0335,-117.0426,United States,USA,California,,53309
Norwalk,33.9069,-118.0829,United States,USA,California,,106178
Ontario,34.0393,-117.6064,United States,USA,California,,173212
San Carlos,37.4982,-122.268,United States,USA,California,,29797
Burlingame,37.586,-122.367,United States,USA,California,,30301
Reedley,36.5988,-119.4473,United States,USA,California,,48897
Fortuna,40.5855,-124.1417,United States,USA,California,,13299
Concord,37.9722,-122.0016,United States,USA,California,,649437
Scotts Valley,37.0555,-122.0118,United States,USA,California,,11928
Atwater,37.3543,-120.5981,United States,USA,California,,29270
Torrance,33.8346,-118.3417,United States,USA,California,,147195
Antioch,37.9789,-121.7958,United States,USA,California,,300780
Elk Grove,38.416,-121.3841,United States,USA,California,,169743
South Gate,33.9448,-118.1926,United States,USA,California,,95538
Moraga,37.8438,-122.1225,United States,USA,California,,17416
Glendora,34.1449,-117.8466,United States,USA,California,,51851
Ridgecrest,35.631,-117.6619,United States,USA,California,,32377
Laguna Niguel,33.5275,-117.705,United States,USA,California,,65328
Sacramento,38.5666,-121.4683,United States,USA,California,admin,1830061
Lemoore,36.296,-119.7983,United States,USA,California,,25785
Seaside,36.6224,-121.8191,United States,USA,California,,118670
Los Banos,37.0631,-120.8405,United States,USA,California,,37584
Folsom,38.6751,-121.1476,United States,USA,California,,77271
Fontana,34.0967,-117.4599,United States,USA,California,,209665
Cloverdale,38.796,-123.0152,United States,USA,California,,9360
Imperial Beach,32.5687,-117.1184,United States,USA,California,,27418
Lemon Grove,32.7331,-117.0344,United States,USA,California,,26860
Daly City,37.6863,-122.4684,United States,USA,California,,106472
Orinda,37.8808,-122.179,United States,USA,California,,19470
Riverside,33.9382,-117.3949,United States,USA,California,,2065627
Brawley,32.9787,-115.53,United States,USA,California,,26231
El Cajon,32.8017,-116.9604,United States,USA,California,,103768
Millbrae,37.5994,-122.4024,United States,USA,California,,22661
Pacific Grove,36.6192,-121.9255,United States,USA,California,,15624
Merced,37.3057,-120.4779,United States,USA,California,,143272
Murrieta,33.572,-117.1909,United States,USA,California,,476630
Ojai,34.4487,-119.2469,United States,USA,California,,7585
Rialto,34.1128,-117.3885,United States,USA,California,,103314
Woodland,38.6712,-121.75,United States,USA,California,,59117
Santa Rosa,38.4465,-122.7059,United States,USA,California,,321699
Marysville,39.1518,-121.5835,United States,USA,California,,12249
Palmdale,34.5945,-118.1058,United States,USA,California,,157356
Saratoga,37.2685,-122.0254,United States,USA,California,,30767
West Covina,34.0555,-117.9112,United States,USA,California,,107847
Belmont,37.5154,-122.2955,United States,USA,California,,27081
Long Beach,33.8059,-118.161,United States,USA,California,,470130
Santee,32.8555,-116.9848,United States,USA,California,,57834
Walnut,34.0334,-117.8593,United States,USA,California,,30047
Madera,36.964,-120.0803,United States,USA,California,,82278
Benicia,38.0704,-122.1542,United States,USA,California,,28174
Atherton,37.4539,-122.2032,United States,USA,California,,7207
Brentwood,37.9356,-121.719,United States,USA,California,,60532
South Pasadena,34.1103,-118.1573,United States,USA,California,,25913
Sonora,37.9819,-120.3828,United States,USA,California,,27799
Monrovia,34.165,-117.9921,United States,USA,California,,37126
Rolling Hills Estates,33.7783,-118.3508,United States,USA,California,,8231
Aliso Viejo,33.5792,-117.729,United States,USA,California,,51424
Santa Cruz,36.9788,-122.0346,United States,USA,California,,176037
Vacaville,38.3592,-121.9686,United States,USA,California,,99059
Artesia,33.8676,-118.0806,United States,USA,California,,16874
Stockton,37.9766,-121.3111,United States,USA,California,,390117
San Juan Capistrano,33.5009,-117.6544,United States,USA,California,,36276
Lancaster,34.6934,-118.1753,United States,USA,California,,348760
San Gabriel,34.0948,-118.099,United States,USA,California,,40404
Simi Valley,34.2663,-118.749,United States,USA,California,,127308
San Dimas,34.1082,-117.8089,United States,USA,California,,34338
Arvin,35.1944,-118.8306,United States,USA,California,,21380
Corte Madera,37.9238,-122.5129,United States,USA,California,,9858
Alameda,37.767,-122.2673,United States,USA,California,,78906
Fremont,37.5256,-121.987,United States,USA,California,,233136
Fowler,36.6247,-119.6738,United States,USA,California,,6348
Calipatria,33.1488,-115.5058,United States,USA,California,,7526
Beaumont,33.9052,-116.976,United States,USA,California,,45349
Santa Monica,34.0232,-118.4813,United States,USA,California,,92478
San Fernando,34.2886,-118.4363,United States,USA,California,,24717
Camarillo,34.223,-119.0325,United States,USA,California,,74152
Susanville,40.4206,-120.6129,United States,USA,California,,8506
Solana Beach,32.9946,-117.2575,United States,USA,California,,13449
Fountain Valley,33.7105,-117.9514,United States,USA,California,,56529
Rancho Cordova,38.5739,-121.2521,United States,USA,California,,72326
South San Francisco,37.6537,-122.4197,United States,USA,California,,66980
Richmond,37.9477,-122.339,United States,USA,California,,109813
Guadalupe,34.9608,-120.5735,United States,USA,California,,7321
Escalon,37.7911,-120.9981,United States,USA,California,,7548
Cotati,38.3278,-122.7092,United States,USA,California,,7455
Barstow,34.8655,-117.0464,United States,USA,California,,30503
La Palma,33.8504,-118.0407,United States,USA,California,,15774
Hermosa Beach,33.8654,-118.3966,United States,USA,California,,19789
Shasta Lake,40.679,-122.3775,United States,USA,California,,10162
Willows,39.5147,-122.1992,United States,USA,California,,7240
Greenfield,36.3232,-121.245,United States,USA,California,,17557
Paramount,33.8976,-118.1651,United States,USA,California,,54909
Compton,33.893,-118.2275,United States,USA,California,,97550
Petaluma,38.2423,-122.6267,United States,USA,California,,66940
Chowchilla,37.1095,-120.2349,United States,USA,California,,11536
Yorba Linda,33.889,-117.7714,United States,USA,California,,68235
Dixon,38.4466,-121.825,United States,USA,California,,19906
Loma Linda,34.0448,-117.2504,United States,USA,California,,24129
Pinole,37.9931,-122.2834,United States,USA,California,,19293
Menifee,33.6909,-117.1849,United States,USA,California,,88531
Hawthorne,33.9147,-118.3476,United States,USA,California,,88031
Carpinteria,34.3961,-119.5117,United States,USA,California,,13684
Ripon,37.7415,-121.1305,United States,USA,California,,15463
Redwood City,37.5026,-122.2251,United States,USA,California,,84950
La Canada Flintridge,34.2097,-118.2002,United States,USA,California,,20447
Eastvale,33.9617,-117.5803,United States,USA,California,,61151
Rancho Palos Verdes,33.7554,-118.3636,United States,USA,California,,42435
Selma,36.5743,-119.6156,United States,USA,California,,44292
Alhambra,34.084,-118.1355,United States,USA,California,,85474
Escondido,33.1349,-117.0721,United States,USA,California,,151613
Morgan Hill,37.1324,-121.641,United States,USA,California,,44155
Laguna Hills,33.592,-117.6992,United States,USA,California,,31509
Cudahy,33.9631,-118.183,United States,USA,California,,24098
Gridley,39.3622,-121.6972,United States,USA,California,,8396
El Cerrito,37.9197,-122.3025,United States,USA,California,,25400
Dublin,37.7161,-121.8962,United States,USA,California,,59583
Santa Clarita,34.4119,-118.5036,United States,USA,California,,266958
Huron,36.204,-120.0961,United States,USA,California,,6941
Manteca,37.7938,-121.2271,United States,USA,California,,95797
San Francisco,37.7561,-122.4429,United States,USA,California,,3548847
Woodside,37.4221,-122.259,United States,USA,California,,5551
Tustin,33.7309,-117.8106,United States,USA,California,,80395
Santa Ana,33.7366,-117.8819,United States,USA,California,,334217
Fairfax,37.9884,-122.595,United States,USA,California,,7598
Moreno Valley,33.9244,-117.2045,United States,USA,California,,205499
Downey,33.9379,-118.1312,United States,USA,California,,113267
Healdsburg,38.6229,-122.8651,United States,USA,California,,11827
Oakley,37.9929,-121.6951,United States,USA,California,,40622
San Clemente,33.4498,-117.6103,United States,USA,California,,65309
Half Moon Bay,37.4687,-122.4383,United States,USA,California,,23223
Mill Valley,37.9085,-122.5421,United States,USA,California,,14350
Hemet,33.7352,-116.9946,United States,USA,California,,175066
Hanford,36.326,-119.6539,United States,USA,California,,90515
Glendale,34.1818,-118.2468,United States,USA,California,,200831
Albany,37.8898,-122.3018,United States,USA,California,,19688
West Sacramento,38.5556,-121.5504,United States,USA,California,,52981
Live Oak,39.2788,-121.6624,United States,USA,California,,8961
Berkeley,37.8723,-122.276,United States,USA,California,,121240
Marina,36.6812,-121.7894,United States,USA,California,,21688
Los Altos Hills,37.3672,-122.1391,United States,USA,California,,8501
San Luis Obispo,35.2671,-120.6689,United States,USA,California,,62391
Napa,38.2982,-122.3011,United States,USA,California,,87733
Baldwin Park,34.0829,-117.972,United States,USA,California,,76464
Winters,38.532,-121.9781,United States,USA,California,,7637
Davis,38.5552,-121.7365,United States,USA,California,,75553
La Habra,33.9278,-117.9513,United States,USA,California,,61664
Lafayette,37.8919,-122.1188,United States,USA,California,,26103
Rancho Cucamonga,34.1246,-117.5662,United States,USA,California,,176534
Indian Wells,33.7036,-116.3396,United States,USA,California,,5345
Newport Beach,33.6151,-117.8669,United States,USA,California,,86688
Bell,33.9801,-118.1798,United States,USA,California,,35864
Goleta,34.436,-119.8597,United States,USA,California,,30850
Grover Beach,35.1205,-120.6199,United States,USA,California,,13641
Willits,39.405,-123.3494,United States,USA,California,,8026
Culver City,34.0058,-118.3968,United States,USA,California,,39364
Citrus Heights,38.6948,-121.288,United States,USA,California,,87432
Pismo Beach,35.1492,-120.6506,United States,USA,California,,8198
Taft,35.1267,-119.4242,United States,USA,California,,15060
Covina,34.0903,-117.8817,United States,USA,California,,48549
Oakland,37.7903,-122.2165,United States,USA,California,,420005
West Hollywood,34.0883,-118.3718,United States,USA,California,,36698
Capitola,36.9772,-121.9539,United States,USA,California,,10180
Chico,39.7568,-121.816,United States,USA,California,,104302
Diamond Bar,33.9992,-117.8161,United States,USA,California,,56793
Garden Grove,33.7787,-117.9601,United States,USA,California,,174858
Bellflower,33.888,-118.1271,United States,USA,California,,77790
San Mateo,37.5522,-122.3122,United States,USA,California,,103959
Oceanside,33.2247,-117.3083,United States,USA,California,,175464
San Diego,32.8312,-117.1225,United States,USA,California,,3181172
Palos Verdes Estates,33.7871,-118.3976,United States,USA,California,,13586
San Jose,37.302,-121.8488,United States,USA,California,,1804359
South Lake Tahoe,38.9393,-119.9828,United States,USA,California,,29535
Carlsbad,33.1246,-117.2836,United States,USA,California,,113952
Redlands,34.0512,-117.171,United States,USA,California,,71288
Clovis,36.8283,-119.6851,United States,USA,California,,106583
Mountain View,37.4001,-122.0796,United States,USA,California,,80447
Lathrop,37.8162,-121.3126,United States,USA,California,,22073
Truckee,39.3455,-120.1848,United States,USA,California,,12296
Monterey,36.5922,-121.8807,United States,USA,California,,28454
Oxnard,34.1961,-119.1821,United States,USA,California,,385837
Clayton,37.9403,-121.9301,United States,USA,California,,11992
Woodlake,36.4124,-119.0998,United States,USA,California,,7818
Villa Park,33.818,-117.8104,United States,USA,California,,5918
Redondo Beach,33.8574,-118.3766,United States,USA,California,,67867
Gonzales,36.5061,-121.4429,United States,USA,California,,8447
Orland,39.7461,-122.185,United States,USA,California,,9659
Pico Rivera,33.9902,-118.0888,United States,USA,California,,63635
Stanton,33.8002,-117.9935,United States,USA,California,,38644
Thousand Oaks,34.1914,-118.8755,United States,USA,California,,218548
Colton,34.0538,-117.3254,United States,USA,California,,54712
Shafter,35.478,-119.1992,United States,USA,California,,20183
Cerritos,33.8677,-118.0686,United States,USA,California,,50555
Montclair,34.0714,-117.6981,United States,USA,California,,38944
Port Hueneme,34.1617,-119.2036,United States,USA,California,,22277
Claremont,34.1259,-117.7153,United States,USA,California,,36059
Chino,33.9836,-117.6653,United States,USA,California,,87776
Orange Cove,36.6211,-119.3188,United States,USA,California,,10320
Grass Valley,39.2236,-121.0549,United States,USA,California,,34508
Placentia,33.8807,-117.8553,United States,USA,California,,52228
Placerville,38.7309,-120.7979,United States,USA,California,,30531
Lincoln,38.8749,-121.2943,United States,USA,California,,47030
Anderson,40.4509,-122.2961,United States,USA,California,,10232
Auburn,38.8948,-121.0778,United States,USA,California,,34734
Lawndale,33.8884,-118.3531,United States,USA,California,,33145
Westminster,33.7523,-117.9938,United States,USA,California,,91565
Patterson,37.4734,-121.144,United States,USA,California,,22169
Grand Terrace,34.0312,-117.3133,United States,USA,California,,12509
Lindsay,36.2079,-119.0902,United States,USA,California,,16443
Beverly Hills,34.0786,-118.4021,United States,USA,California,,34687
Union City,37.603,-122.0187,United States,USA,California,,75322
Bishop,37.3665,-118.3958,United States,USA,California,,9687
La Verne,34.1208,-117.7702,United States,USA,California,,32389
Yucca Valley,34.1231,-116.4215,United States,USA,California,,24899
Needles,34.816,-114.6192,United States,USA,California,,8773
King City,36.2165,-121.133,United States,USA,California,,15652
Visalia,36.3271,-119.3265,United States,USA,California,,231159
San Leandro,37.7071,-122.1601,United States,USA,California,,90465
Larkspur,37.9394,-122.5313,United States,USA,California,,12382
Banning,33.946,-116.8992,United States,USA,California,,31026
Poway,32.9872,-117.0201,United States,USA,California,,50077
Los Angeles,34.114,-118.4068,United States,USA,California,,12740381
Santa Paula,34.3521,-119.0698,United States,USA,California,,30770
Dinuba,36.5453,-119.3989,United States,USA,California,,23961
Modesto,37.6371,-121.003,United States,USA,California,,377755
La Mirada,33.9025,-118.0093,United States,USA,California,,49216
Ione,38.3612,-120.9422,United States,USA,California,,6940
Rio Vista,38.1762,-121.7034,United States,USA,California,,8331
Santa Clara,37.3646,-121.9679,United States,USA,California,,125948
Dana Point,33.4733,-117.6969,United States,USA,California,,34012
Perris,33.7897,-117.2233,United States,USA,California,,76331
Rohnert Park,38.348,-122.6964,United States,USA,California,,42622
Livingston,37.3875,-120.7249,United States,USA,California,,13961
Martinez,37.9985,-122.116,United States,USA,California,,38259
Inglewood,33.9566,-118.3444,United States,USA,California,,110654
Imperial,32.8375,-115.5719,United States,USA,California,,17203
San Ramon,37.7625,-121.9366,United States,USA,California,,75639
Canyon Lake,33.6884,-117.2621,United States,USA,California,,11137
Coalinga,36.1432,-120.3268,United States,USA,California,,15756
Tehachapi,35.127,-118.4751,United States,USA,California,,14336
Solvang,34.5936,-120.1401,United States,USA,California,,16438
Dos Palos,36.9854,-120.6337,United States,USA,California,,7109
La Puente,34.0323,-117.9533,United States,USA,California,,40377
Farmersville,36.3054,-119.2082,United States,USA,California,,10735
South El Monte,34.0493,-118.0484,United States,USA,California,,20883
Corcoran,36.0847,-119.5612,United States,USA,California,,23266
Agoura Hills,34.151,-118.7608,United States,USA,California,,20745
Soledad,36.4434,-121.3432,United States,USA,California,,25827
Calimesa,33.9873,-117.0542,United States,USA,California,,8616
Atascadero,35.4827,-120.6858,United States,USA,California,,30330
Galt,38.2671,-121.3034,United States,USA,California,,27003
Arroyo Grande,35.1243,-120.5849,United States,USA,California,,54542
California City,35.1578,-117.872,United States,USA,California,,10589
Danville,37.8121,-121.9698,United States,USA,California,,44631
Oroville,39.5,-121.5647,United States,USA,California,,45445
Huntington Beach,33.696,-118.0023,United States,USA,California,,200652
San Pablo,37.9629,-122.3425,United States,USA,California,,30536
Seal Beach,33.7542,-118.0714,United States,USA,California,,24440
Tulare,36.1996,-119.34,United States,USA,California,,62779
Rancho Mirage,33.7625,-116.4273,United States,USA,California,,18194
McFarland,35.6781,-119.2414,United States,USA,California,,14680
Lake Forest,33.6606,-117.6712,United States,USA,California,,83240
Highland,34.1113,-117.1653,United States,USA,California,,54939
Sonoma,38.2902,-122.4598,United States,USA,California,,33923
Kingsburg,36.5241,-119.5608,United States,USA,California,,11807
Avenal,36.0312,-120.116,United States,USA,California,,12451
Morro Bay,35.3681,-120.8481,United States,USA,California,,10648
Hayward,37.6327,-122.0776,United States,USA,California,,158937
Yuba City,39.1357,-121.6381,United States,USA,California,,120159
Novato,38.092,-122.5576,United States,USA,California,,56004
La Mesa,32.7703,-117.0203,United States,USA,California,,59948
Montebello,34.0155,-118.1107,United States,USA,California,,63335
West Wendover,40.7407,-114.0783,United States,USA,Nevada,,5183
Henderson,36.0145,-115.0362,United States,USA,Nevada,,292969
Winnemucca,40.9646,-117.725,United States,USA,Nevada,,10919
Fernley,39.5612,-119.1925,United States,USA,Nevada,,19195
Carson City,39.1512,-119.7474,United States,USA,Nevada,admin,57522
Sparks,39.5727,-119.7131,United States,USA,Nevada,,98345
Fallon,39.4739,-118.778,United States,USA,Nevada,,15982
Boulder City,35.8407,-114.9256,United States,USA,Nevada,,14481
Las Vegas,36.2288,-115.2603,United States,USA,Nevada,,2044731
Mesquite,36.8035,-114.1325,United States,USA,Nevada,,16819
North Las Vegas,36.288,-115.0901,United States,USA,Nevada,,238702
Elko,40.8383,-115.7677,United States,USA,Nevada,,21168
Reno,39.5487,-119.8486,United States,USA,Nevada,,427007
Alamosa,37.4755,-105.877,United States,USA,Colorado,,11015
Rifle,39.5361,-107.7719,United States,USA,Colorado,,11042
Castle Pines,39.4625,-104.8706,United States,USA,Colorado,,10284
Parker,39.5075,-104.7746,United States,USA,Colorado,,51163
Vail,39.6386,-106.3608,United States,USA,Colorado,,6017
Windsor,40.4666,-104.9213,United States,USA,Colorado,,22776
Denver,39.7621,-104.8759,United States,USA,Colorado,admin,2741534
Lone Tree,39.5308,-104.871,United States,USA,Colorado,,13271
Edgewater,39.7507,-105.0627,United States,USA,Colorado,,5323
Fort Morgan,40.2561,-103.7907,United States,USA,Colorado,,13215
Thornton,39.9202,-104.9445,United States,USA,Colorado,,136703
Louisville,39.9708,-105.1441,United States,USA,Colorado,,20801
Fountain,38.6863,-104.6744,United States,USA,Colorado,,28753
Brighton,39.9719,-104.7958,United States,USA,Colorado,,38314
Loveland,40.4168,-105.0622,United States,USA,Colorado,,76897
Estes Park,40.3701,-105.5214,United States,USA,Colorado,,7691
Wellington,40.7,-105.0059,United States,USA,Colorado,,8428
Eagle,39.6368,-106.8157,United States,USA,Colorado,,6289
Lakewood,39.6977,-105.117,United States,USA,Colorado,,154393
Montrose,38.4689,-107.8591,United States,USA,Colorado,,22919
Manitou Springs,38.8576,-104.9124,United States,USA,Colorado,,5317
Silverthorne,39.6563,-106.0869,United States,USA,Colorado,,17792
Leadville,39.2467,-106.2935,United States,USA,Colorado,,5215
Avon,39.6448,-106.5138,United States,USA,Colorado,,6525
Superior,39.9348,-105.1584,United States,USA,Colorado,,13155
Aspen,39.1948,-106.837,United States,USA,Colorado,,7956
Centennial,39.5927,-104.8674,United States,USA,Colorado,,109932
Evans,40.3661,-104.7389,United States,USA,Colorado,,21615
Erie,40.0384,-105.0409,United States,USA,Colorado,,22803
Firestone,40.1505,-104.9479,United States,USA,Colorado,,27332
Delta,38.7561,-108.0772,United States,USA,Colorado,,7847
Cortez,37.3498,-108.5769,United States,USA,Colorado,,8898
Wheat Ridge,39.7728,-105.103,United States,USA,Colorado,,31372
Craig,40.517,-107.5558,United States,USA,Colorado,,9479
Colorado Springs,38.8673,-104.7605,United States,USA,Colorado,,624789
Berthoud,40.3059,-105.0412,United States,USA,Colorado,,6368
Trinidad,37.1748,-104.4907,United States,USA,Colorado,,8178
Durango,37.2744,-107.8702,United States,USA,Colorado,,19703
Westminster,39.8837,-105.0627,United States,USA,Colorado,,113875
Grand Junction,39.0881,-108.5675,United States,USA,Colorado,,135389
La Junta,37.9797,-103.5473,United States,USA,Colorado,,8020
Frederick,40.1096,-104.9677,United States,USA,Colorado,,12154
Lafayette,39.9946,-105.0996,United States,USA,Colorado,,91767
Broomfield,39.9541,-105.0526,United States,USA,Colorado,,66529
Gunnison,38.5455,-106.9226,United States,USA,Colorado,,6784
Federal Heights,39.8651,-105.0154,United States,USA,Colorado,,12458
Greenwood Village,39.6152,-104.913,United States,USA,Colorado,,15749
Eaton,40.5251,-104.7133,United States,USA,Colorado,,5117
Arvada,39.8321,-105.1508,United States,USA,Colorado,,117453
Aurora,39.7085,-104.7274,United States,USA,Colorado,,361710
Basalt,39.3663,-107.0412,United States,USA,Colorado,,8672
Woodland Park,38.9988,-105.0595,United States,USA,Colorado,,10806
Dacono,40.0617,-104.95,United States,USA,Colorado,,5090
Brush,40.2581,-103.6322,United States,USA,Colorado,,5756
Lamar,38.0739,-102.6155,United States,USA,Colorado,,7525
Littleton,39.5912,-105.0193,United States,USA,Colorado,,46333
Sterling,40.6207,-103.1919,United States,USA,Colorado,,15228
Pagosa Springs,37.2675,-107.03,United States,USA,Colorado,,5225
Gypsum,39.6286,-106.9343,United States,USA,Colorado,,6416
Glenwood Springs,39.5459,-107.3348,United States,USA,Colorado,,12042
Glendale,39.7036,-104.9352,United States,USA,Colorado,,5197
Steamboat Springs,40.4774,-106.8233,United States,USA,Colorado,,13529
Canon City,38.443,-105.2201,United States,USA,Colorado,,27600
Castle Rock,39.3761,-104.8536,United States,USA,Colorado,,57666
Salida,38.5303,-105.9987,United States,USA,Colorado,,7102
Pueblo,38.2701,-104.613,United States,USA,Colorado,,141280
Sheridan,39.6466,-105.0181,United States,USA,Colorado,,6041
Breckenridge,39.4997,-106.0433,United States,USA,Colorado,,7741
Fort Lupton,40.0829,-104.7982,United States,USA,Colorado,,9783
Fruita,39.154,-108.7285,United States,USA,Colorado,,12924
Longmont,40.1691,-105.0995,United States,USA,Colorado,,97835
Fort Collins,40.5487,-105.0656,United States,USA,Colorado,,301581
Commerce City,39.8638,-104.8434,United States,USA,Colorado,,54869
Carbondale,39.3946,-107.2145,United States,USA,Colorado,,7549
Boulder,40.0274,-105.2514,United States,USA,Colorado,,127190
Englewood,39.6469,-104.9942,United States,USA,Colorado,,34050
Cherry Hills Village,39.6375,-104.9481,United States,USA,Colorado,,6585
Milliken,40.3105,-104.8556,United States,USA,Colorado,,6678
Golden,39.7406,-105.2122,United States,USA,Colorado,,20696
Greeley,40.415,-104.7697,United States,USA,Colorado,,131900
Florence,38.3821,-105.1117,United States,USA,Colorado,,7431
Johnstown,40.3491,-104.949,United States,USA,Colorado,,21313
Northglenn,39.9107,-104.9783,United States,USA,Colorado,,38982
Monument,39.0736,-104.8468,United States,USA,Colorado,,6556
New Castle,39.5785,-107.5262,United States,USA,Colorado,,5732
Kodiak,57.7933,-152.4029,United States,USA,Alaska,,9427
Anchorage,61.1508,-149.1091,United States,USA,Alaska,,256724
Wasilla,61.5769,-149.4668,United States,USA,Alaska,,9748
Palmer,61.5974,-149.1147,United States,USA,Alaska,,7000
Soldotna,60.4863,-151.0676,United States,USA,Alaska,,7238
Kenai,60.5614,-151.1976,United States,USA,Alaska,,5368
Homer,59.653,-151.5256,United States,USA,Alaska,,5631
Fairbanks,64.8353,-147.6533,United States,USA,Alaska,,66996
Ketchikan,55.3567,-131.6712,United States,USA,Alaska,,10554
Sitka,57.2405,-135.3152,United States,USA,Alaska,,6987
Juneau,58.4566,-134.1776,United States,USA,Alaska,admin,25473
Pinson,33.7064,-86.6654,United States,USA,Alabama,,7426
Hoover,33.3761,-86.8065,United States,USA,Alabama,,84978
Trussville,33.6389,-86.5832,United States,USA,Alabama,,21422
Bessemer,33.3709,-86.9713,United States,USA,Alabama,,26511
Spanish Fort,30.7257,-87.8602,United States,USA,Alabama,,8327
Center Point,33.6447,-86.6851,United States,USA,Alabama,,16496
Lanett,32.8572,-85.2082,United States,USA,Alabama,,6393
Phenix City,32.4586,-85.025,United States,USA,Alabama,,37132
Sheffield,34.7556,-87.7008,United States,USA,Alabama,,9025
Hamilton,34.1346,-87.9755,United States,USA,Alabama,,6739
Gadsden,34.009,-86.0156,United States,USA,Alabama,,62402
Calera,33.1249,-86.745,United States,USA,Alabama,,13489
Clay,33.698,-86.6068,United States,USA,Alabama,,9587
Talladega,33.4329,-86.0976,United States,USA,Alabama,,13298
Scottsboro,34.6438,-86.0491,United States,USA,Alabama,,10006
Russellville,34.5056,-87.7282,United States,USA,Alabama,,9850
Alabaster,33.2197,-86.8233,United States,USA,Alabama,,32948
Glencoe,33.9447,-85.9319,United States,USA,Alabama,,5135
Opelika,32.6621,-85.3773,United States,USA,Alabama,,29869
Pike Road,32.2909,-86.0917,United States,USA,Alabama,,8777
Tuscaloosa,33.2349,-87.5268,United States,USA,Alabama,,153060
Sylacauga,33.1779,-86.2606,United States,USA,Alabama,,17696
Montgomery,32.347,-86.2663,United States,USA,Alabama,admin,256554
Fairhope,30.5235,-87.8827,United States,USA,Alabama,,19421
Rainbow City,33.9337,-86.0923,United States,USA,Alabama,,9531
Hartselle,34.4392,-86.9399,United States,USA,Alabama,,14471
Alexander City,32.924,-85.9353,United States,USA,Alabama,,9335
Wetumpka,32.5406,-86.2054,United States,USA,Alabama,,8383
Mobile,30.6782,-88.1161,United States,USA,Alabama,,322496
Clanton,32.8417,-86.623,United States,USA,Alabama,,5936
Muscle Shoals,34.7426,-87.6336,United States,USA,Alabama,,13831
Oxford,33.5963,-85.8718,United States,USA,Alabama,,21120
Selma,32.4166,-87.0336,United States,USA,Alabama,,21786
Tuscumbia,34.7204,-87.7035,United States,USA,Alabama,,8434
Satsuma,30.8579,-88.0634,United States,USA,Alabama,,6193
Northport,33.2584,-87.5981,United States,USA,Alabama,,25045
Daleville,31.2914,-85.7114,United States,USA,Alabama,,5101
Pelham,33.3117,-86.7569,United States,USA,Alabama,,23050
Prattville,32.4602,-86.4595,United States,USA,Alabama,,35606
Homewood,33.4617,-86.8092,United States,USA,Alabama,,25613
Montevallo,33.1254,-86.848,United States,USA,Alabama,,6723
Gulf Shores,30.2718,-87.708,United States,USA,Alabama,,11689
Lincoln,33.5935,-86.1372,United States,USA,Alabama,,6491
Enterprise,31.3276,-85.8459,United States,USA,Alabama,,38431
Jacksonville,33.8084,-85.7544,United States,USA,Alabama,,12657
Robertsdale,30.5533,-87.706,United States,USA,Alabama,,8629
Vestavia Hills,33.4516,-86.7443,United States,USA,Alabama,,34688
Valley,32.8088,-85.1771,United States,USA,Alabama,,20441
Arab,34.3309,-86.499,United States,USA,Alabama,,8300
Dothan,31.2335,-85.4066,United States,USA,Alabama,,71899
Decatur,34.5733,-86.9919,United States,USA,Alabama,,69660
Pleasant Grove,33.4936,-86.9782,United States,USA,Alabama,,10177
Bay Minette,30.8938,-87.7912,United States,USA,Alabama,,8665
Saraland,30.8439,-88.0954,United States,USA,Alabama,,13942
Leeds,33.5429,-86.5636,United States,USA,Alabama,,11940
Chickasaw,30.7715,-88.0794,United States,USA,Alabama,,5908
Tarrant,33.5941,-86.7684,United States,USA,Alabama,,6268
Anniston,33.6713,-85.8137,United States,USA,Alabama,,76350
Brent,32.9421,-87.1753,United States,USA,Alabama,,5494
Cullman,34.1791,-86.8402,United States,USA,Alabama,,19252
Auburn,32.6084,-85.4897,United States,USA,Alabama,,88379
Birmingham,33.5276,-86.7986,United States,USA,Alabama,,749299
Millbrook,32.5033,-86.3729,United States,USA,Alabama,,15413
Helena,33.2855,-86.8748,United States,USA,Alabama,,18673
Pell City,33.5609,-86.2669,United States,USA,Alabama,,12055
Midfield,33.4552,-86.9226,United States,USA,Alabama,,5171
Tuskegee,32.4395,-85.7139,United States,USA,Alabama,,8430
